ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_field1,Metadata_field1,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_OrigGray,Intensity_IntegratedIntensity_OrigGray,Intensity_LowerQuartileIntensity_OrigGray,Intensity_MADIntensity_OrigGray,Intensity_MassDisplacement_OrigGray,Intensity_MaxIntensityEdge_OrigGray,Intensity_MaxIntensity_OrigGray,Intensity_MeanIntensityEdge_OrigGray,Intensity_MeanIntensity_OrigGray,Intensity_MedianIntensity_OrigGray,Intensity_MinIntensityEdge_OrigGray,Intensity_MinIntensity_OrigGray,Intensity_StdIntensityEdge_OrigGray,Intensity_StdIntensity_OrigGray,Intensity_UpperQuartileIntensity_OrigGray,Location_CenterMassIntensity_X_OrigGray,Location_CenterMassIntensity_Y_OrigGray,Location_CenterMassIntensity_Z_OrigGray,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_OrigGray,Location_MaxIntensity_Y_OrigGray,Location_MaxIntensity_Z_OrigGray,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
8,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_007.png,0,0,frame_007.png,frame_007.png,3313,162.0,114.0,1.0,1.5882247270417644,0.6560138412180957,1.0,0.3632675438596491,0.2083926144787273,92.26755005159687,103.78824596263297,20.518284528683193,6.316924789444575,5.0,88.58255771204828,69.6388281222413,58.46202558981391,446.96599999999864,0.5667122819021552,90.23921699821949,1189.0823868904263,0.2666666805744171,0.0627450942993164,1.967054729236681,0.34117648005485535,0.9254902005195618,0.24388977567086348,0.3589140920285017,0.32156863808631897,0.2235294133424759,0.01568627543747425,0.01496955382149685,0.12918037242234062,0.40392157435417175,149.82169475894457,104.51544775335545,0.0,148.10292785994568,105.47207968608512,0,159.0,103.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
9,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_008.png,0,0,frame_008.png,frame_008.png,4437,235.0,86.0,1.0,1.266539893694135,0.852800215119284,1.0,0.6009752133279155,0.505894261774333,105.88511843798027,108.63240768757728,26.92582403567252,9.83248495991657,8.94427190999916,55.0236312869298,55.29715791527011,-21.637510852072168,331.98599999999925,0.884833981453784,65.76470649242401,1470.478472173214,0.27450981736183167,0.047058820724487305,0.8528239123085496,0.3176470696926117,0.6509804129600525,0.2348739517586572,0.3314127726331336,0.32156863808631897,0.21176470816135406,0.21176470816135406,0.016503214182511276,0.07596694860276136,0.3686274588108063,245.6287722550427,81.75631781433032,0.0,244.77597475771918,81.74960558936218,0,262.0,68.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
9,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_008.png,0,0,frame_008.png,frame_008.png,3609,170.0,109.0,1.0,1.9023312738617661,0.9138280789635068,1.0,0.3197767145135566,0.31214711244222054,122.31481308566526,126.56223765404908,21.095023109728988,7.110476660181724,5.830951894845301,58.64589858757258,49.672201024598564,40.49039033018612,381.169999999999,0.7193541957345027,73.38823610544205,1280.0784678645432,0.2666666805744171,0.0627450942993164,2.4426615064541424,0.3176470696926117,0.8352941274642944,0.23673624550142597,0.354690625620544,0.32156863808631897,0.21176470816135406,0.0313725508749485,0.01833716967317364,0.11990335045966875,0.3960784375667572,156.52570610727545,98.49905640380454,0.0,154.37600443336103,97.33915211970074,0,171.0,100.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
10,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_009.png,0,0,frame_009.png,frame_009.png,2766,84.0,46.0,1.0,2.0255473195283176,0.9551525494717973,1.0,0.37911184210526316,0.4254777069605924,114.35601854377387,115.80155439371269,16.278820596099706,6.285282459764745,5.830951894845301,36.15483942424726,33.86243858972792,36.390451665314636,285.81999999999925,0.8571428571428573,51.031373366713524,776.7098306566477,0.25294119119644165,0.027450978755950928,1.431937014420377,0.29019609093666077,0.3960784375667572,0.22284442518215514,0.28080615714267815,0.2862745225429535,0.125490203499794,0.125490203499794,0.03298067584673828,0.04539658452754699,0.3137255012989044,91.81947477578125,46.42676750260504,0.0,90.53073029645698,45.802603036876356,0,125.0,72.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
10,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_009.png,0,0,frame_009.png,frame_009.png,4166,251.0,83.0,1.0,1.3846586225218669,0.8911425540412908,1.0,0.5477975016436555,0.46518076896272936,110.20876285322409,120.8056290079233,25.0,9.105039581585272,8.06225774829855,54.56005865099487,50.00429758761569,-22.293379995289445,335.4699999999993,0.8490777539997963,67.69019678235054,1288.5294517427683,0.2705882489681244,0.03529411554336548,0.22892170489817268,0.27450981736183167,0.545098066329956,0.2350354054942727,0.3092965558672031,0.3019607961177826,0.20392157137393951,0.20392157137393951,0.010553449825652617,0.053454111981425884,0.34117648005485535,248.28201782998732,80.83506657612175,0.0,248.47839654344696,80.95271243398943,0,262.0,67.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
10,3,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_009.png,0,0,frame_009.png,frame_009.png,2300,181.0,113.0,1.0,1.455138152495314,0.6591494371735795,1.0,0.48472075869336145,0.24004837799714138,73.70488972882589,78.29431652425353,18.601075237738275,5.667772917802898,4.47213595499958,63.088108498846786,55.42696012976467,41.91646937866736,346.99199999999905,0.6497175141242938,67.10196197032928,809.3176691681147,0.2549019753932953,0.07058824598789215,1.0768713886383605,0.35686275362968445,0.7529411911964417,0.2354454805976466,0.3518772474643977,0.3137255012989044,0.10980392247438431,0.10980392247438431,0.031778062310276765,0.12749346354774083,0.42352941632270813,172.63895511793618,107.06214872632606,0.0,171.65608695652173,107.50217391304348,0,181.0,102.0,0.0,3,0.0,0.0,1.0,0.0,3,1,nan,0.0,0,0.0,0.0
11,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_010.png,0,0,frame_010.png,frame_010.png,3868,253.0,81.0,1.0,1.288494417523103,0.84353567513266,1.0,0.5219973009446693,0.29334264614978967,99.11307409363224,114.75626344561765,24.758836806279895,8.352883692423154,7.0710678118654755,56.588191589163614,53.23097057078942,-22.551123822021612,407.06199999999893,0.8069260456868677,78.40000094473362,1290.3451295793056,0.2666666805744171,0.0627450942993164,0.6614652874964659,0.2862745225429535,0.5960784554481506,0.22991202623089038,0.33359491457582874,0.32156863808631897,0.20000000298023224,0.20000000298023224,0.014292804875514013,0.08020657657034086,0.3921568691730499,249.61841489458442,79.08399335852299,0.0,250.2768872802482,79.14684591520165,0,262.0,73.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
11,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_010.png,0,0,frame_010.png,frame_010.png,989,155.0,112.0,1.0,1.204618306948042,0.756498239158356,1.0,0.671875,0.49994132657112955,46.09183063587,47.4236228055175,12.36931687685298,4.689297571297185,4.123105625617661,31.0,30.143860398795812,-6.737704977484304,157.66799999999995,0.8489270386266095,29.215686798095703,319.15687085688114,0.2549019753932953,0.05882352590560913,0.6387575549757618,0.2980392277240753,0.572549045085907,0.23004477793776143,0.3227066439402236,0.3019607961177826,0.19607843458652496,0.19607843458652496,0.021367519159886557,0.08679380305787923,0.38823530077934265,158.16512870956245,109.05535419233408,0.0,157.79271991911023,109.57431749241658,0,158.0,104.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
11,3,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_010.png,0,0,frame_010.png,frame_010.png,2269,196.0,112.0,1.0,1.6541030959799692,0.5393587613681701,1.0,0.39996474528468184,0.26294576100318007,74.69550921453137,95.88013350011565,15.652475842498529,5.426745693696935,4.242640687119285,55.208801514848,62.899301682888016,23.00863877002504,329.2979999999991,0.5863806693371236,66.27451112866402,783.8470829576254,0.25882354378700256,0.058823540806770325,0.8885716604262784,0.3137255012989044,0.6549019813537598,0.23585235277104633,0.3454592697036692,0.30588236451148987,0.20000000298023224,0.20000000298023224,0.019612460641152036,0.11332108480077921,0.40784314274787903,187.9968781804744,110.43310269358716,0.0,187.75539885412076,111.28823270163068,0,193.0,106.0,0.0,3,0.0,0.0,1.0,0.0,3,1,nan,0.0,0,0.0,0.0
11,4,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_010.png,0,0,frame_010.png,frame_010.png,1109,205.0,149.0,1.0,1.4528420861137352,0.8811376926178592,1.0,0.475557461406518,0.5387078217422263,57.87588996625114,58.137767414994535,12.206555615733702,4.816239396144774,4.242640687119285,27.611142400091115,27.36718029727014,-33.02734852651454,160.83999999999997,0.8777206173328057,31.223529890179634,370.3764789700508,0.26274511218070984,0.06666666269302368,0.8045307031631568,0.29019609093666077,0.5411764979362488,0.2330114170908928,0.3339733804959881,0.32156863808631897,0.1921568661928177,0.1921568661928177,0.019450932526605947,0.08257495061491583,0.40392157435417175,199.24694534769824,151.69473558031078,0.0,199.40216411181245,150.9053201082056,0,184.0,163.0,0.0,4,0.0,0.0,1.0,0.0,4,1,nan,0.0,0,0.0,0.0
12,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_011.png,0,0,frame_011.png,frame_011.png,4422,84.0,43.0,1.0,1.561428853849934,0.9141259731627589,1.0,0.5135292068284752,0.45524736204268174,122.69116350800388,125.80143083447024,23.430749027719962,8.401659729234167,7.615773105863909,55.00727224649483,49.74271175298645,22.977945717397336,349.3739999999988,0.8437321121923299,76.49019855260849,1715.9765214249492,0.3019607961177826,0.07450979948043823,1.7653053239308738,0.48627451062202454,0.6352941393852234,0.264671967310064,0.38805439200021463,0.364705890417099,0.09803921729326248,0.09803921729326248,0.054457325864580595,0.10964501315292867,0.46666666865348816,86.24483853019868,46.317137184901064,0.0,84.8218000904568,45.27250113071008,0,95.0,49.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
12,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_011.png,0,0,frame_011.png,frame_011.png,2541,259.0,77.0,1.0,1.3910782754569249,0.8681390662600383,1.0,0.4761994002998501,0.4426832222896407,84.88435373171332,95.2102935611481,19.1049731745428,7.026192748971666,6.082762530298219,46.39551482223727,42.129889602467,-28.531384504019584,268.5719999999995,0.7876627402355859,56.866668462753296,852.3059056401253,0.27450981736183167,0.05098038911819458,0.45738683621343373,0.3019607961177826,0.5215686559677124,0.252740748723348,0.33542145046836885,0.3176470696926117,0.22745098173618317,0.22745098173618317,0.01276412562463825,0.06931607495523175,0.3960784375667572,251.74395647275003,77.53507899430065,0.0,252.19598583234946,77.60487996851633,0,262.0,73.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
12,3,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_011.png,0,0,frame_011.png,frame_011.png,2243,175.0,118.0,1.0,1.4420084760637544,0.8778549303310339,1.0,0.5228438228438228,0.49638678715775864,81.76124453014839,78.85429601486528,15.0,6.322417874390461,5.830951894845301,41.672969764315525,39.15763768047696,-21.750466253730142,238.29199999999955,0.8120926864590877,53.60392366349697,832.349043905735,0.29019609093666077,0.06666666269302368,0.4614012823083675,0.3960784375667572,0.6509804129600525,0.26536595873018304,0.37108740254379624,0.3529411852359772,0.22745098173618317,0.2235294133424759,0.026852020423656496,0.09656217695607142,0.4284313768148422,187.7809836974033,110.58739968584497,0.0,187.3883192153366,110.82969237628177,0,196.0,109.0,0.0,3,0.0,0.0,1.0,0.0,3,1,nan,0.0,0,0.0,0.0
12,4,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_011.png,0,0,frame_011.png,frame_011.png,1230,213.0,145.0,1.0,1.3311113646439579,0.7875856260085429,1.0,0.4834905660377358,0.5459893606369759,54.945158319274164,60.53924347066124,13.92838827718412,5.092322704539216,4.47213595499958,33.898118914960136,33.85749375122896,-52.0185054159532,168.2539999999999,0.8308004052684905,37.24313887953758,465.3215822279453,0.30588236451148987,0.06666666269302368,1.0857021853717215,0.3333333432674408,0.6627451181411743,0.26413573673430907,0.3783102294536141,0.3607843220233917,0.239215686917305,0.239215686917305,0.018418290169525006,0.09144953164645875,0.4431372582912445,208.5782718362697,145.61134190477188,0.0,208.8560975609756,144.56178861788618,0,213.0,152.0,0.0,4,0.0,0.0,1.0,0.0,4,1,nan,0.0,0,0.0,0.0
13,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_012.png,0,0,frame_012.png,frame_012.png,2426,264.0,70.0,1.0,1.4149514764549536,0.8771332584881846,1.0,0.4543071161048689,0.3833942245873892,84.18291543350371,88.95504482602435,18.384776310850235,6.595305669536478,5.656854249492381,38.787728640969966,40.428598359198375,-24.82949600440658,281.9859999999995,0.8029124606983287,60.18431583046913,837.5882590860128,0.27843138575553894,0.05882352590560913,0.983630692039873,0.3294117748737335,0.5411764979362488,0.26053816376826466,0.3452548471088264,0.3333333432674408,0.23137255012989044,0.23137255012989044,0.021415436288640437,0.0764518759856064,0.3960784375667572,253.7874570461512,75.03377110244399,0.0,254.77081615828524,75.05688375927453,0,250.0,79.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
13,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_012.png,0,0,frame_012.png,frame_012.png,2511,202.0,116.0,1.0,1.3596542300952004,0.8384016836308764,1.0,0.5126582278481012,0.42752392381960114,81.77829984314897,88.23831367382311,17.804493814764857,6.842749689258235,6.0,46.90825967745906,44.573495967188975,-28.81266130278791,271.67399999999935,0.7393992932862191,66.78823766112328,1049.003951266408,0.32156863808631897,0.07450979948043823,0.5366202364435445,0.5333333611488342,0.7686274647712708,0.2916516928433331,0.4177634214521736,0.38823530077934265,0.239215686917305,0.239215686917305,0.059813263747282276,0.1256520675885619,0.4941176474094391,198.0771189081965,113.44091500514871,0.0,197.7427319792911,113.86061330147352,0,201.0,111.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
13,3,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_012.png,0,0,frame_012.png,frame_012.png,1146,224.0,139.0,1.0,1.3394439048144948,0.8805446785341815,1.0,0.5190217391304348,0.5969216752774597,56.469413212464126,57.28001396647874,13.92838827718412,5.326869666174385,5.0,27.735009811261456,26.76442105700092,-37.85019606229284,155.32399999999996,0.9271844660194175,33.16862861812115,464.0078558474779,0.30588236451148987,0.08627450466156006,0.31544806831885724,0.4000000059604645,0.7333333492279053,0.2696636473017979,0.404893416969876,0.3960784375667572,0.23529411852359772,0.23529411852359772,0.03971019759745882,0.11153713400871346,0.48235294222831726,219.65453590043649,141.7272612422658,0.0,219.39267015706807,141.90314136125656,0,223.0,142.0,0.0,3,0.0,0.0,1.0,0.0,3,1,nan,0.0,0,0.0,0.0
14,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_013.png,0,0,frame_013.png,frame_013.png,2321,117.0,59.0,1.0,1.6991575894826516,0.9221476031379399,1.0,0.3837632275132275,0.4017426779758405,93.34459241042313,95.2102935611481,16.1245154965971,6.06642060905874,5.0,39.323132184913945,36.109254716791746,52.51589960820162,269.4439999999992,0.7855813166356406,67.55686482787132,1046.1647415608168,0.33725491166114807,0.10588234663009644,0.6056719603811183,0.6078431606292725,0.6705882549285889,0.32954568208717716,0.4507387942959142,0.46666666865348816,0.21960784494876862,0.21960784494876862,0.12154078908480154,0.1222961795917492,0.5568627715110779,121.84565094948577,63.994587118746345,0.0,122.28953037483844,63.58250753985351,0,135.0,89.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
14,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_013.png,0,0,frame_013.png,frame_013.png,2188,253.0,77.0,1.0,1.6277246882315928,0.868147617548986,1.0,0.3508096841430175,0.22526355530952327,85.20479869647525,98.73196037757987,13.416407864998739,4.863185030940326,4.242640687119285,45.271086272555806,42.28765870251076,-31.574069179411172,349.36799999999926,0.6398596286006727,77.75294324755669,737.9882572591305,0.27450981736183167,0.05098038911819458,1.5393449639818704,0.4000000059604645,0.6196078658103943,0.2662772029025914,0.33728896584055323,0.3137255012989044,0.21960784494876862,0.21960784494876862,0.03865849309916273,0.08135925023373211,0.38823530077934265,260.36347364219336,73.1188339467686,0.0,261.8441499085923,73.53976234003656,0,262.0,67.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
14,3,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_013.png,0,0,frame_013.png,frame_013.png,2598,215.0,109.0,1.0,1.6115852437036817,0.9261356207118131,1.0,0.45675105485232065,0.5034877835697217,96.48505550770213,99.6393496566492,17.69180601295413,6.936926988189919,6.324555320336759,38.7659407874698,36.39326407663458,-43.99178198021486,254.6419999999994,0.9053842132775745,64.36862927675247,1172.0549343526363,0.33725491166114807,0.09803920984268188,0.9952975152513411,0.6117647290229797,0.8666666746139526,0.31246907415899255,0.4511373881264959,0.4156862795352936,0.23137255012989044,0.23137255012989044,0.08267903087644607,0.1421519836643718,0.5568627715110779,207.45582415816858,112.06516795600318,0.0,207.02078521939953,112.96035411855273,0,212.0,107.0,0.0,3,0.0,0.0,1.0,0.0,3,1,nan,0.0,0,0.0,0.0
14,4,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_013.png,0,0,frame_013.png,frame_013.png,1475,228.0,139.0,1.0,1.3543614963267057,0.8795391378197873,1.0,0.5670895809304114,0.644650514265486,64.35767064053873,65.19202405202648,14.142135623730951,5.864073966730121,5.385164807134504,29.859123496126877,30.623088343528963,-45.288652155270725,169.56599999999992,0.9303058971933142,37.56078554689884,566.0509960055351,0.30588236451148987,0.07058823108673096,0.07992310221702292,0.3921568691730499,0.6666666865348816,0.2682913253349917,0.3837633871223967,0.364705890417099,0.239215686917305,0.239215686917305,0.03588055024065015,0.0974673647687469,0.45098039507865906,230.7353664566619,134.7737056994018,0.0,230.65559322033897,134.76881355932204,0,237.0,134.0,0.0,4,0.0,0.0,1.0,0.0,4,1,nan,0.0,0,0.0,0.0
15,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_014.png,0,0,frame_014.png,frame_014.png,2611,94.0,42.0,1.0,1.9696158289734997,0.9540516730467927,1.0,0.3685770750988142,0.43322505379570503,109.46022501888962,109.40292500660117,15.556349186104045,6.294925094014469,5.656854249492381,33.01136948785854,32.79889480793718,36.93189921683775,275.2019999999992,0.8797169811320753,61.27451139688492,1145.0941545814276,0.33725491166114807,0.08235296607017517,0.4412967443469326,0.5137255191802979,0.6509804129600525,0.2890307141362496,0.43856535985500866,0.4588235318660736,0.22745098173618317,0.22745098173618317,0.08033948216851694,0.11240927887708282,0.5215686559677124,113.25987757687386,54.79735886719654,0.0,113.39256989659134,54.37648410570662,0,124.0,63.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
15,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_014.png,0,0,frame_014.png,frame_014.png,6025,234.0,117.0,1.0,1.4762749329030618,0.8823839830931934,1.0,0.4504672897196262,0.3626871788764382,135.95085070801818,153.8083222715858,31.953090617340916,10.225045738100704,8.54400374531753,74.94718050581898,63.968957464714,-49.31068463163812,456.89599999999854,0.8031726987935747,98.10196271538734,2633.9647782444954,0.30980393290519714,0.10588237643241882,2.2585776565909335,0.6352941393852234,1.0,0.26090947530688124,0.43717257730199094,0.4117647111415863,0.21568627655506134,0.21568627655506134,0.06492851452009488,0.15230885517490145,0.529411792755127,236.77203231907163,105.02181755030622,0.0,238.8607468879668,104.16248962655601,0,224.0,104.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
16,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_015.png,0,0,frame_015.png,frame_015.png,5647,244.0,114.0,1.0,1.4762903636471447,0.867460054471111,1.0,0.442139054181021,0.3608075834012862,130.23737065960282,154.20116731075677,27.85677655436824,9.334162217266856,8.06225774829855,71.45081077675562,64.79398247155723,-50.9105823934292,443.48199999999855,0.7492370969881915,98.18431550264359,2516.0392835885286,0.3019607961177826,0.11372548341751099,2.492651954642144,0.6470588445663452,0.9647058844566345,0.26464775068098,0.44555326431530523,0.3921568691730499,0.2235294133424759,0.2235294133424759,0.07320595392124929,0.17400063097954546,0.5647059082984924,245.7992612152157,102.44064900291582,0.0,248.1457411014698,101.59961041260847,0,260.0,68.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
17,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_016.png,0,0,frame_016.png,frame_016.png,823,145.0,72.0,1.0,1.4306443426840674,0.9006081449200076,1.0,0.489007724301842,0.6034816283557501,50.20739623002538,50.48762224545735,9.848857801796104,4.343207169703179,4.123105625617661,19.892277463948233,21.821740684751422,22.202313428530672,130.91000000000005,0.9278466741826382,28.8784319460392,324.60392865538597,0.3166666775941849,0.06666666269302368,0.4102614685011988,0.4627451002597809,0.5529412031173706,0.28037312568970096,0.3944154661669331,0.4156862795352936,0.20000000298023224,0.20000000298023224,0.0714332194980327,0.09082719888334213,0.46666666865348816,147.9810810018943,73.34373111830601,0.0,148.39125151883354,73.35236938031592,0,143.0,73.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
17,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_016.png,0,0,frame_016.png,frame_016.png,5197,172.0,117.0,1.0,1.260997516560229,0.8169110008557251,1.0,0.513943829113924,0.44401755011801625,111.73633493587235,127.1927670899568,29.68164415931166,9.95233350515628,8.94427190999916,75.67499904862754,64.44546690634883,6.313953968267744,383.5139999999988,0.7867090523766275,127.5019628405571,3213.6157364547253,0.3686274588108063,0.24313727021217346,1.545902496378915,1.0,1.0,0.40348722417897814,0.6183597722637532,0.5921568870544434,0.21568627655506134,0.21568627655506134,0.24452672444474724,0.26604531562115136,0.8941176533699036,167.4716342273811,115.24133096486443,0.0,167.20781219934577,113.71810659996152,0,189.0,114.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
17,3,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_016.png,0,0,frame_016.png,frame_016.png,7817,58.0,140.0,1.0,1.4686894136090234,0.8832713875506645,1.0,0.5237871884213348,0.3392456650582085,154.53954527610156,163.19620093617377,30.610455730027933,10.471195003323265,9.219544457292887,89.99798394076426,72.45773360819456,10.148484991468665,538.1059999999983,0.7626713498219425,149.66274698078632,4071.1765416115522,0.32549020648002625,0.1294117569923401,8.479119539047026,1.0,1.0,0.3296536277109831,0.5208106104146798,0.4274509847164154,0.21568627655506134,0.21568627655506134,0.20676421871855688,0.25378091212893567,0.658823549747467,85.63280914341092,140.49840292986752,0.0,77.208264039913,139.53793015223232,0,141.0,129.0,0.0,3,0.0,0.0,1.0,0.0,3,1,nan,0.0,0,0.0,0.0
18,1,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_017.png,0,0,frame_017.png,frame_017.png,1116,93.0,46.0,1.0,2.0000234764047624,0.9605178717515308,1.0,0.4164179104477612,0.48262377067804046,72.56345243012005,68.15423684555495,9.219544457292887,4.337975179107083,4.123105625617661,18.72890558514002,20.1884798022752,23.640422676434657,170.4639999999998,0.9327204346009194,36.831373423337936,423.2078501880169,0.3294117748737335,0.05098038911819458,0.48581999417275284,0.41960784792900085,0.501960813999176,0.2688421417761893,0.37921850375270333,0.3921568691730499,0.21960784494876862,0.21960784494876862,0.04992223622917529,0.0716454374229574,0.4313725531101227,93.77795174249746,46.22175168894598,0.0,93.36111111111111,45.97222222222222,0,103.0,52.0,0.0,1,0.0,0.0,1.0,0.0,1,1,nan,0.0,0,0.0,0.0
18,2,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_017.png,0,0,frame_017.png,frame_017.png,941,136.0,67.0,1.0,2.1167689609642815,0.9638500447732814,1.0,0.45947265625,0.474641101240929,68.75924392914615,64.32728814430156,9.0,3.9522581000069614,3.605551275463989,17.896828926460778,18.320576511769314,17.179145719055523,157.83999999999986,0.8974725798760134,33.55294190347195,354.9725565612316,0.3019607961177826,0.0725490152835846,0.7428026215436896,0.3921568691730499,0.545098066329956,0.25612932750741946,0.37722907179727055,0.386274516582489,0.20392157137393951,0.20392157137393951,0.04344526784019116,0.08827617740596119,0.45098039507865906,148.3578404328357,70.59451158864414,0.0,149.09776833156218,70.52922422954303,0,141.0,70.0,0.0,2,0.0,0.0,1.0,0.0,2,1,nan,0.0,0,0.0,0.0
18,3,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_017.png,0,0,frame_017.png,frame_017.png,4863,264.0,108.0,1.0,1.4205847602070159,0.8062245498452966,1.0,0.4817713493164256,0.3004449452023755,113.97993998224317,128.70120434556935,24.73863375370596,8.157033555596316,7.0710678118654755,76.92845706319898,67.43163213535674,-53.02027305697488,450.9979999999987,0.7079117839726327,103.13725654780865,2014.9177009761333,0.29411765933036804,0.09411764144897461,3.1058314067274235,0.7058823704719543,0.8392156958580017,0.27284988504711283,0.4143363563594763,0.3843137323856354,0.20392157137393951,0.20392157137393951,0.0987471681185136,0.14591707828186254,0.4901960790157318,263.262847348562,101.36397151548051,0.0,266.06251285214887,100.01932963191446,0,235.0,118.0,0.0,3,0.0,0.0,1.0,0.0,3,1,nan,0.0,0,0.0,0.0
18,4,file:/data/jwd08/main/000/106/626/106626599/working/input/frame_017.png,0,0,frame_017.png,frame_017.png,13007,163.0,120.0,1.0,1.7202569218809949,0.9253441045548653,1.0,0.5840068247126436,0.2850597956219235,222.75539948466786,239.70189819857498,33.83784863137726,12.581451917119939,11.313708498984761,94.13478237869768,84.45288188740724,-10.095114575718314,757.2259999999973,0.766267047630269,175.15686543285847,7194.945222839713,0.33725491166114807,0.18039214611053467,9.213098894118776,0.7098039388656616,1.0,0.2715610316788503,0.5531594697347362,0.48235294222831726,0.21568627655506134,0.06666667014360428,0.0885354148731244,0.2538237407022208,0.772549033164978,133.9360225559188,128.2221063834756,0.0,124.7299915430153,128.5829168909049,0,180.0,121.0,0.0,4,0.0,0.0,1.0,0.0,4,1,nan,0.0,0,0.0,0.0
